list_name,name,label,governorate,district,subdistrict,community,order
community,C1182,Hadher,,,SY020006,,
community,C1181,Iss,,,SY020006,,
community,C1179,Jamimeh,,,SY020006,,
community,C1184,Makhala,,,SY020006,,
community,C1183,Maryuda,,,SY020006,,
community,C1185,Mreimin Simaan,,,SY020006,,
community,C1180,Tal Dadine,,,SY020006,,
community,C1177,Tleilat,,,SY020006,,
community,C1194,Aabad (Al Bab),,,SY020200,,
community,C1202,Al Bab,,,SY020200,,
community,C1188,Bazagha,,,SY020200,,
community,C1203,Big Sarja,,,SY020200,,
community,C1192,Borj (Al Bab),,,SY020200,,
community,C1198,Hadath - Al Bab,,,SY020200,,
community,C1191,Hazwan,,,SY020200,,
community,C6412,Madyuneh,,,SY020200,,
community,C1193,Maqri,,,SY020200,,
community,C1210,Mran - Al Bab,,,SY020200,,
community,C1186,Nayrabiyeh,,,SY020200,,
community,C1213,Noman,,,SY020200,,
community,C1204,Olan,,,SY020200,,
community,C1209,Qabasin,,,SY020200,,
community,C1211,Qdeiran,,,SY020200,,
community,C1208,Qemmet Daghelbash,,,SY020200,,
community,C1214,Qubbet Elsheikh,,,SY020200,,
community,C1200,Saflaniyeh,,,SY020200,,
community,C1189,Shaala,,,SY020200,,
community,C1206,Shdud,,,SY020200,,
community,C1196,Sheikh Elwan,,,SY020200,,
community,C1195,Sheikh Jarrah,,,SY020200,,
community,C1207,Sheikh Kif,,,SY020200,,
community,C1187,Sosyan,,,SY020200,,
community,C1190,Su Sinbat,,,SY020200,,
community,C1197,Suran (Al Bab),,,SY020200,,
community,C1199,Tal Jerji,,,SY020200,,
community,C1205,Tal Rahhal,,,SY020200,,
community,C1201,Um Elamad Elbab,,,SY020200,,
community,C1212,Waqqah,,,SY020200,,
community,C1216,Abu Jabbar,,,SY020201,,
community,C1218,Abu Taltal,,,SY020201,,
community,C1215,Arran,,,SY020201,,
community,C1230,Barlahin,,,SY020201,,
community,C1220,Big Amya,,,SY020201,,
community,C1235,Big Fikha,,,SY020201,,
community,C1225,Biret Elbab,,,SY020201,,
community,C1231,Btoshiyet Elbab,,,SY020201,,
community,C1221,Deir Qaq,,,SY020201,,
community,C2233,Ein El-Bayda (Tadaf),,,SY020201,,
community,C1228,Eisheh,,,SY020201,,
community,C1223,Kherbet Kiyar,,,SY020201,,
community,C1217,Kita (Tadaf),,,SY020201,,
community,C1234,Magharet Abu Jabbar,,,SY020201,,
community,C1226,Oweishiyeh,,,SY020201,,
community,C1233,Qasr Elbreij,,,SY020201,,
community,C1232,Qatar,,,SY020201,,
community,C1227,Sarhan,,,SY020201,,
community,C1229,Sheikh Dan,,,SY020201,,
community,C1219,Tadaf,,,SY020201,,
community,C1222,Toman,,,SY020201,,
community,C1224,Um Khorzet Elbab,,,SY020201,,
community,C1241,Akula,,,SY020202,,
community,C1242,Big Hmeimeh,,,SY020202,,
community,C1240,Dayr Hafir (Dayr Hafir),,,SY020202,,
community,C1236,Hazaza,,,SY020202,,
community,C1245,Little Hmeimeh,,,SY020202,,
community,C1246,Mabuja (Dayr Hafir),,,SY020202,,
community,C1243,Southern Rasm Elharmal,,,SY020202,,
community,C1238,Tal Ayub,,,SY020202,,
community,C1239,Um Elmara,,,SY020202,,
community,C1244,Um Zleila,,,SY020202,,
community,C1237,Zubayda (Dayr Hafir),,,SY020202,,
community,C1260,Ameriyeh (Ar-Ra'ee),,,SY020203,,
community,C1250,Ar-Raee,,,SY020203,,
community,C1264,Atharia,,,SY020203,,
community,C1270,Ayyasha,,,SY020203,,
community,C1272,Bab Laymun,,,SY020203,,
community,C1273,Hadabat,,,SY020203,,
community,C1253,Haji Kusa,,,SY020203,,
community,C1252,Haji Wali,,,SY020203,,
community,C1251,Hleisa,,,SY020203,,
community,C1256,Jbine (Ar-Ra'ee),,,SY020203,,
community,C1274,Karsanli,,,SY020203,,
community,C1262,Khalilieyh,,,SY020203,,
community,C1249,Matmana,,,SY020203,,
community,C1254,Misannah Bab,,,SY020203,,
community,C1257,Nahda (Ar-Ra'ee),,,SY020203,,
community,C1275,Qantaret Elbab,,,SY020203,,
community,C1248,Sandi,,,SY020203,,
community,C1255,Shawa,,,SY020203,,
community,C1261,Silsileh,,,SY020203,,
community,C1271,Tal Atieh,,,SY020203,,
community,C1267,Tal Eisheh,,,SY020203,,
community,C1269,Tal Elhawa (Ar-Ra'ee),,,SY020203,,
community,C1258,Tal Mizab,,,SY020203,,
community,C1263,Tlilet Elbab,,,SY020203,,
community,C1259,Tweiran,,,SY020203,,
community,C1265,Um Elthadaya Mamli,,,SY020203,,
community,C1247,Waqf,,,SY020203,,
community,C1266,Zalaf,,,SY020203,,
community,C1268,Zyaret Elbab,,,SY020203,,
community,C6414,Aasimiyah,,,SY020204,,
community,C1276,Abu Danneh,,,SY020204,,
community,C1277,Big Arbid,,,SY020204,,
community,C1290,Dikwaneh,,,SY020204,,
community,C1294,Eastern Kwaires ,,,SY020204,,
community,C1288,Efesh,,,SY020204,,
community,C1285,Ein Eljamajmeh,,,SY020204,,
community,C1283,Halabiyeh,,,SY020204,,
community,C1282,Jaberiyeh (Eastern Kwaires ),,,SY020204,,
community,C1280,Jbul,,,SY020204,,
community,C6304,Jeb Elsafa (Eastern Kwaires ),,,SY020204,,
community,C1296,Kaskis,,,SY020204,,
community,C1284,Mufliseh,,,SY020204,,
community,C1287,Rasm Elabed (Eastern Kwaires ),,,SY020204,,
community,C1291,Sein,,,SY020204,,
community,C1278,Sheikh Ahmed - Eastern Kwaires ,,,SY020204,,
community,C1293,Tal Ahmar Elbab,,,SY020204,,
community,C1289,Tal Maksur,,,SY020204,,
community,C1292,Tal Sabeen,,,SY020204,,
community,C1279,Tiba Elesm (Eastern Kwaires ),,,SY020204,,
community,C1281,Um Arkileh,,,SY020204,,
community,C1298,Wadeeah,,,SY020204,,
community,C1295,Western Kweires,,,SY020204,,
community,C1305,Abu Jadha Salma,,,SY020205,,
community,C1316,Ahmadia - Rasm Haram El-Imam,,,SY020205,,
community,C1304,Bijan Elbab,,,SY020205,,
community,C1306,Jruf,,,SY020205,,
community,C1310,Kayariyeh,,,SY020205,,
community,C1300,Little Abu Jadha,,,SY020205,,
community,C1318,Manatir Elsifer,,,SY020205,,
community,C1319,Mazbura,,,SY020205,,
community,C1320,Nasr Allah,,,SY020205,,
community,C1321,Njara,,,SY020205,,
community,C1313,Rasm Abbud,,,SY020205,,
community,C1308,Rasm Elkbar - Kherbet Zaaraya,,,SY020205,,
community,C1315,Rasm Elkhabbaz,,,SY020205,,
community,C1312,Rasm Elkibir - Ilkana,,,SY020205,,
community,C1307,Rasm Elkrum,,,SY020205,,
community,C1314,Rasm Elsheikh,,,SY020205,,
community,C1309,Rasm Haram El-Imam,,,SY020205,,
community,C1317,Sharbaa,,,SY020205,,
community,C1303,Tabara Madi,,,SY020205,,
community,C1302,Tal Elsus - Abu Sus,,,SY020205,,
community,C1299,Tal Hattabat Elbab,,,SY020205,,
community,C1311,Um Elamad Rasm Elharmal,,,SY020205,,
community,C1301,Zaaraya,,,SY020205,,
community,C1329,Arima (A'rima),,,SY020206,,
community,C1346,Barshaya,,,SY020206,,
community,C1349,Big Nabata,,,SY020206,,
community,C1339,Big Sukariyeh,,,SY020206,,
community,C1348,Bir Tafreeah,,,SY020206,,
community,C6413,Eastern-Thalja,,,SY020206,,
community,C1325,Hjeileh - Elbab,,,SY020206,,
community,C1323,Hota,,,SY020206,,
community,C1331,Ilan,,,SY020206,,
community,C1340,Jablet Elhamra,,,SY020206,,
community,C1333,Jeb Eldam Elbab,,,SY020206,,
community,C1337,Jeb Naassan,,,SY020206,,
community,C1335,Jeb Sultan,,,SY020206,,
community,C1327,Jurneyyeh (A'rima),,,SY020206,,
community,C6683,Khirbet Al-Zeeb,,,SY020206,,
community,C1330,Kreidiyeh,,,SY020206,,
community,C1322,Little Sukariyeh,,,SY020206,,
community,C1347,Little Tafreeah,,,SY020206,,
community,C1350,Madiq Bu Azar,,,SY020206,,
community,C1324,Mazrufeh,,,SY020206,,
community,C1328,Olasha,,,SY020206,,
community,C1326,Omyaniye - Korhyok,,,SY020206,,
community,C1338,Oruba Bab - Arab Wiran,,,SY020206,,
community,C1343,Shdar,,,SY020206,,
community,C1344,Shweiha ,,,SY020206,,
community,C1332,Sunbula - Saboyran,,,SY020206,,
community,C1345,Tarhin,,,SY020206,,
community,C1336,Thalabiyeh - Big Jqal,,,SY020206,,
community,C1342,Um Adae Ajami ,,,SY020206,,
community,C1341,Um Shakif,,,SY020206,,
community,C1334,Wadi - Little Jqal,,,SY020206,,
community,C6770,Zamka,,,SY020206,,
community,C1353,Abin - Efrin,,,SY020300,,
community,C1366,Afrin (Afrin),,,SY020300,,
community,C1351,Bablit,,,SY020300,,
community,C1373,Baee,,,SY020300,,
community,C1371,Baselhaya,,,SY020300,,
community,C1374,Basufan,,,SY020300,,
community,C1376,Basuta,,,SY020300,,
community,C1375,Brad,,,SY020300,,
community,C1369,Bseileh,,,SY020300,,
community,C1372,Bteita,,,SY020300,,
community,C1377,Burj Abdallah,,,SY020300,,
community,C1354,Burj Haydar,,,SY020300,,
community,C1370,Ein Dara,,,SY020300,,
community,C1367,Enab,,,SY020300,,
community,C1352,Eskan,,,SY020300,,
community,C1383,Fafertein,,,SY020300,,
community,C1378,Ghazawiyet Afrin,,,SY020300,,
community,C1362,Hawa,,,SY020300,,
community,C1360,Jalbal,,,SY020300,,
community,C1380,Kabashin,,,SY020300,,
community,C1390,Kafir - Afrin,,,SY020300,,
community,C1388,Kafr Batra,,,SY020300,,
community,C1389,Kafr Zeid,,,SY020300,,
community,C6395,Kafrmeez,,,SY020300,,
community,C1385,Kafrshil,,,SY020300,,
community,C1381,Kawkabeh (Afrin),,,SY020300,,
community,C1365,Khadraa,,,SY020300,,
community,C1364,Khaldiyet Afrin,,,SY020300,,
community,C1382,Kimar,,,SY020300,,
community,C1384,Marata (Afrin),,,SY020300,,
community,C1386,Mreimin Afrin,,,SY020300,,
community,C6394,Muarset Khateeb,,,SY020300,,
community,C1368,Nireh,,,SY020300,,
community,C1361,Oqayba,,,SY020300,,
community,C1387,Qarzihel,,,SY020300,,
community,C1357,Shawarghet Elarz,,,SY020300,,
community,C1356,Shawarghet Eljoz,,,SY020300,,
community,C1359,Sheikh Eldeir,,,SY020300,,
community,C6333,Tal Tawil (Afrin),,,SY020300,,
community,C1355,Tellef,,,SY020300,,
community,C1363,Tharifa,,,SY020300,,
community,C1379,Zahrat Elhayat,,,SY020300,,
community,C1358,Ziyara Afrin,,,SY020300,,
community,C6393,Zuraikat,,,SY020300,,
community,C1397,Abel,,,SY020301,,
community,C1408,Ali Elatrash - Olikar,,,SY020301,,
community,C1411,Ashani,,,SY020301,,
community,C1407,Bali - Koy,,,SY020301,,
community,C1391,Bulbul,,,SY020301,,
community,C1399,Deir Hasan,,,SY020301,,
community,C1398,Dik,,,SY020301,,
community,C1402,Hajeb - Qash Ogli,,,SY020301,,
community,C1417,Hozan,,,SY020301,,
community,C1394,Khader,,,SY020301,,
community,C1404,Khalil - Khleilak,,,SY020301,,
community,C1414,Marwiyeh (Bulbul),,,SY020301,,
community,C1413,Mudallala Afrin - Eastern Kotanly,,,SY020301,,
community,C1393,Oba Beik Oba Basi,,,SY020301,,
community,C1395,Obudan,,,SY020301,,
community,C1409,Okan,,,SY020301,,
community,C1416,Qastal Miqdad,,,SY020301,,
community,C1418,Qorna,,,SY020301,,
community,C1415,Qotan,,,SY020301,,
community,C1403,Ras Ahmar,,,SY020301,,
community,C1405,Sagher - Sagher Oba Si,,,SY020301,,
community,C1392,Samha Kilani,,,SY020301,,
community,C1400,Sara,,,SY020301,,
community,C1396,Sharqan,,,SY020301,,
community,C1410,Sheikh Khoraz,,,SY020301,,
community,C1412,Tafla,,,SY020301,,
community,C1401,Yabseh - Bulbul,,,SY020301,,
community,C1406,Za'ra - Bulbul,,,SY020301,,
community,C6396,Zfnek,,,SY020301,,
community,C1434,Bayada - Jendris,,,SY020302,,
community,C1428,Burj Kmush,,,SY020302,,
community,C1423,Dakhm,,,SY020302,,
community,C1435,Deir Ballut,,,SY020302,,
community,C1441,Eastern Eshkan,,,SY020302,,
community,C1440,Fasha,,,SY020302,,
community,C1446,Freiriyeh,,,SY020302,,
community,C1420,Haj Eskandar,,,SY020302,,
community,C1427,Hamam (Jandairis),,,SY020302,,
community,C6397,Hmlak-Hmelek,,,SY020302,,
community,C1425,Jalaq (Jandairis),,,SY020302,,
community,C1424,Jalma - Jandairis,,,SY020302,,
community,C1426,Jandairis,,,SY020302,,
community,C1421,Jum Afrin,,,SY020302,,
community,C1449,Kafr Safra,,,SY020302,,
community,C1432,Kharzan ,,,SY020302,,
community,C1447,Koran Jandris,,,SY020302,,
community,C1445,Kordan,,,SY020302,,
community,C1448,Lower Kafardali,,,SY020302,,
community,C6399,Lower-Marwana,,,SY020302,,
community,C1439,Nisriyeh,,,SY020302,,
community,C1422,Ramadiyeh - Jandairis,,,SY020302,,
community,C1429,Ras Elosud - Qarablish,,,SY020302,,
community,C1419,Sheikh Abel Rahman,,,SY020302,,
community,C1430,Tal Hamo,,,SY020302,,
community,C1433,Tal Slur,,,SY020302,,
community,C6398,Tatara-Tataranli,,,SY020302,,
community,C1431,Upper Diwan,,,SY020302,,
community,C1442,Upper Kafardali,,,SY020302,,
community,C1443,Upper Marwana,,,SY020302,,
community,C1444,Upper Maskeh,,,SY020302,,
community,C1437,Western Eshkab,,,SY020302,,
community,C1436,Western Khaltan,,,SY020302,,
community,C1438,Zanda,,,SY020302,,
community,C1458,Aaliaa - Ali Baski,,,SY020303,,
community,C1479,Ada,,,SY020303,,
community,C1467,Almadar,,,SY020303,,
community,C1481,Atman - Raju,,,SY020303,,
community,C1465,Barband,,,SY020303,,
community,C1459,Batra (Raju),,,SY020303,,
community,C1473,Beit Adin,,,SY020303,,
community,C1478,Big Siwan,,,SY020303,,
community,C1468,Bilaliyeh - Blaliko,,,SY020303,,
community,C1471,Birein - Jtal Qoyo,,,SY020303,,
community,C1456,Darwishiyeh,,,SY020303,,
community,C1454,Dawdaw,,,SY020303,,
community,C1451,Ghizlan - Jilani,,,SY020303,,
community,C6403,Haidar Obasi,,,SY020303,,
community,C1455,Haj Khalil,,,SY020303,,
community,C1463,Hajman,,,SY020303,,
community,C1489,Halil - Holilo,,,SY020303,,
community,C1452,Hamshu - Hamashtlak,,,SY020303,,
community,C6404,Hasan Klkawi,,,SY020303,,
community,C1485,Hjeij - Haji Kanli,,,SY020303,,
community,C1475,Jablieh - Tag Obeh Si,,,SY020303,,
community,C1477,Jalqama,,,SY020303,,
community,C1476,Janjaleh,,,SY020303,,
community,C1492,Koran Afrin,,,SY020303,,
community,C1490,Kusan,,,SY020303,,
community,C1470,Little Siwan - Little Jaqmaq,,,SY020303,,
community,C1474,Lower Dhak - Kolyan,,,SY020303,,
community,C1457,Maamel - Oshagi,,,SY020303,,
community,C1491,Masikan,,,SY020303,,
community,C1488,Meidan Ekbis,,,SY020303,,
community,C1460,Murtafiah - Raju,,,SY020303,,
community,C1487,Musiyeh - Oba Si,,,SY020303,,
community,C1461,Omar - Omar Oshaghi,,,SY020303,,
community,C1486,Omsiya - Donbaly,,,SY020303,,
community,C1480,Qalam - Bandrak,,,SY020303,,
community,C1462,Raee - Jobanli,,,SY020303,,
community,C1484,Raju,,,SY020303,,
community,C1482,Shankal,,,SY020303,,
community,C1453,Sheikh Mohammed,,,SY020303,,
community,C6402,Shekh Bilal,,,SY020303,,
community,C1450,Shyukh - Sheikh Oba Si,,,SY020303,,
community,C1483,Talleh - Zarkani,,,SY020303,,
community,C1464,Taqiyeh - Kamrash,,,SY020303,,
community,C1472,Thadi - Mamali,,,SY020303,,
community,C1469,Tholathiyeh,,,SY020303,,
community,C1466,Upper Dhak - Upper Kolyan ,,,SY020303,,
community,C1512,Ali Bazan,,,SY020304,,
community,C1511,Amud - Sharan,,,SY020304,,
community,C1507,Bafelyun,,,SY020304,,
community,C1503,Bayaa,,,SY020304,,
community,C1496,Big Bostan,,,SY020304,,
community,C1513,Big Dib,,,SY020304,,
community,C1504,Big Hallubi,,,SY020304,,
community,C1495,Dama - Ayki Dam,,,SY020304,,
community,C1494,Deir Siwan,,,SY020304,,
community,C1515,Doha - Sharan,,,SY020304,,
community,C1506,Doraq,,,SY020304,,
community,C1493,Jiman,,,SY020304,,
community,C1518,Kafr Janna,,,SY020304,,
community,C1522,Kafroum,,,SY020304,,
community,C1516,Little Dib,,,SY020304,,
community,C1501,Little Hallubi,,,SY020304,,
community,C1523,Marsawa,,,SY020304,,
community,C1520,Mashaala,,,SY020304,,
community,C1505,Maydan Afrin,,,SY020304,,
community,C1502,Mhabbaba - Naz Oshaghi,,,SY020304,,
community,C1510,Omariyeh Afrin,,,SY020304,,
community,C1509,Qarra - Sharan,,,SY020304,,
community,C1514,Qastal (Sharan),,,SY020304,,
community,C1521,Qastal Jend,,,SY020304,,
community,C1519,Qatireh,,,SY020304,,
community,C1524,Qatmet Efrin,,,SY020304,,
community,C1508,Ser - Sarnjak,,,SY020304,,
community,C1497,Sharan (Sharan),,,SY020304,,
community,C1517,Sim Omariyeh,,,SY020304,,
community,C1498,Tal Elosud,,,SY020304,,
community,C1500,Yiji,,,SY020304,,
community,C1499,Zaytuneh - Sharan,,,SY020304,,
community,C6405,Alwardya (Sheikh El-Hadid),,,SY020305,,
community,C1528,Anqala,,,SY020305,,
community,C1531,Darmash - Darmashkanli,,,SY020305,,
community,C6406,Kalanli,,,SY020305,,
community,C1527,Khazafiyeh - Qorret Matlaq,,,SY020305,,
community,C1533,Maghar - Maghar Jeq,,,SY020305,,
community,C1530,Mazineh - Aranda,,,SY020305,,
community,C1534,Mostakan,,,SY020305,,
community,C1525,Sheikh El-Hadid,,,SY020305,,
community,C1529,Sinnara,,,SY020305,,
community,C1526,Tal Elthaaleb - Sheikh Jqali,,,SY020305,,
community,C1532,Wadi Elthaalab - Lower Jqal,,,SY020305,,
community,C1547,Abraz,,,SY020306,,
community,C1543,Amiriya - Meirkan,,,SY020306,,
community,C1549,Anbar,,,SY020306,,
community,C6401,Arab-Shekho,,,SY020306,,
community,C1537,Ashur,,,SY020306,,
community,C1548,Awlad El Arab - Arab Oshagi,,,SY020306,,
community,C1535,Bermaja,,,SY020306,,
community,C1542,Big Dar,,,SY020306,,
community,C1541,Haj Qassem,,,SY020306,,
community,C1538,Hamu Raju,,,SY020306,,
community,C1551,Jazruniyeh,,,SY020306,,
community,C1544,Jomrokiyeh,,,SY020306,,
community,C1546,Maasara - Maasaret Jaq,,,SY020306,,
community,C1552,Mabtali,,,SY020306,,
community,C6400,Mazraet Shlu,,,SY020306,,
community,C1553,Mazuleh - Rotanli,,,SY020306,,
community,C1554,Sheikh Aqraa - Kilo,,,SY020306,,
community,C1540,Sherkan - Sherkanli,,,SY020306,,
community,C1539,Shorba,,,SY020306,,
community,C1550,Smal,,,SY020306,,
community,C1536,Surra - Kobak,,,SY020306,,
community,C1555,Yakhur - Ayki Yakhur,,,SY020306,,
community,C1545,Yatimeh - Oksozli,,,SY020306,,
community,C1563,Al-Malikeyyeh (A'zaz),,,SY020400,,
community,C1564,Azaz,,,SY020400,,
community,C6669,Bab Alsalameh,,,SY020400,,
community,C1560,Ferziyeh,,,SY020400,,
community,C1562,Jarez,,,SY020400,,
community,C1568,Kafr Kalbein,,,SY020400,,
community,C1567,Kafr Khasher,,,SY020400,,
community,C1575,Kaljibrin,,,SY020400,,
community,C1565,Krum (A'zaz),,,SY020400,,
community,C1574,Maarin (A'zaz),,,SY020400,,
community,C1569,Manaq,,,SY020400,,
community,C1570,Maraanaz,,,SY020400,,
community,C1573,Nayara,,,SY020400,,
community,C1572,Niddeh ,,,SY020400,,
community,C1561,Salama,,,SY020400,,
community,C1566,Shamarin,,,SY020400,,
community,C1557,Shmarekh,,,SY020400,,
community,C1556,Sijraz,,,SY020400,,
community,C1559,Talil Elsham,,,SY020400,,
community,C1558,Tatiyeh,,,SY020400,,
community,C1571,Yahmul,,,SY020400,,
community,C1584,Abla,,,SY020401,,
community,C1581,Akhtrein,,,SY020401,,
community,C6334,Arshaf,,,SY020401,,
community,C1578,Aziziyeh (Aghtrin),,,SY020401,,
community,C1582,Baruz,,,SY020401,,
community,C1580,Bayada - Aq Burhan,,,SY020401,,
community,C1593,Bgheidine,,,SY020401,,
community,C1577,Bhorta,,,SY020401,,
community,C1583,Bleikha,,,SY020401,,
community,C1597,Dabeq,,,SY020401,,
community,C1591,Dweidan,,,SY020401,,
community,C1586,Dweir Elhawa,,,SY020401,,
community,C1594,Eastern Tal Aar,,,SY020401,,
community,C1601,Eastern Tal Battal,,,SY020401,,
community,C1604,Ein Elosud,,,SY020401,,
community,C1598,Eskar,,,SY020401,,
community,C1614,Ghaytun,,,SY020401,,
community,C1608,Gheilaniyeh,,,SY020401,,
community,C1603,Ghorur,,,SY020401,,
community,C1607,Ghoz,,,SY020401,,
community,C1585,Hardana (Aghtrin),,,SY020401,,
community,C1600,Jakkeh,,,SY020401,,
community,C1609,Kaeebeh,,,SY020401,,
community,C1610,Kardish,,,SY020401,,
community,C1576,Khalfatli,,,SY020401,,
community,C1599,Masudiyeh - Aghtrin,,,SY020401,,
community,C1587,Oweilin,,,SY020401,,
community,C1616,Qaar Kalbein,,,SY020401,,
community,C1611,Qabtan,,,SY020401,,
community,C1613,Qazam - Qesset Jak,,,SY020401,,
community,C1612,Qorra Mazraa,,,SY020401,,
community,C1596,Samuqet Aazaz,,,SY020401,,
community,C1588,Sandara,,,SY020401,,
community,C1590,Taanah,,,SY020401,,
community,C1592,Tal Sheer Aazaz,,,SY020401,,
community,C1602,Tat Hims,,,SY020401,,
community,C1606,Teltana,,,SY020401,,
community,C1605,Turkman Bareh,,,SY020401,,
community,C1589,Tweis,,,SY020401,,
community,C1615,Wash,,,SY020401,,
community,C1595,Western Tal Aar,,,SY020401,,
community,C1579,Zayadiyeh,,,SY020401,,
community,C1623,Ahras - Tall Refaat,,,SY020402,,
community,C1620,Deir Jmal,,,SY020402,,
community,C1628,Kafr Naseh Tal Refaat,,,SY020402,,
community,C1626,Kafrnaya,,,SY020402,,
community,C1625,Kashtaar,,,SY020402,,
community,C1627,Masqan,,,SY020402,,
community,C1624,Sheikh Issa,,,SY020402,,
community,C1617,Tal Jbine,,,SY020402,,
community,C1621,Tall Refaat,,,SY020402,,
community,C1619,Tanab,,,SY020402,,
community,C1622,Tatemrash,,,SY020402,,
community,C1618,Tellejar,,,SY020402,,
community,C1633,Alsayed Ali,,,SY020403,,
community,C1629,Asanbal,,,SY020403,,
community,C6420,Em Al-Qura,,,SY020403,,
community,C1640,Fafin,,,SY020403,,
community,C1631,Harbal,,,SY020403,,
community,C1637,Hissiyeh,,,SY020403,,
community,C1636,Hiwar Elnahr,,,SY020403,,
community,C1634,Hosniyeh - Hsajek,,,SY020403,,
community,C1642,Kafr Elward,,,SY020403,,
community,C1641,Maratet Um Hosh,,,SY020403,,
community,C1643,Mare,,,SY020403,,
community,C1639,Qaramel,,,SY020403,,
community,C1630,Saed - Qlsroj,,,SY020403,,
community,C6419,Sandaf,,,SY020403,,
community,C1635,Tal Madeeq,,,SY020403,,
community,C6418,Tal Maled,,,SY020403,,
community,C1638,Telqraq,,,SY020403,,
community,C1632,Tlaline,,,SY020403,,
community,C1644,Wahshiyeh,,,SY020403,,
community,C1650,Bashmra,,,SY020404,,
community,C1645,Big Zawraq,,,SY020404,,
community,C1648,Burj Elqas,,,SY020404,,
community,C1649,Byanun,,,SY020404,,
community,C1647,Hardatnin,,,SY020404,,
community,C1652,Kafin,,,SY020404,,
community,C1653,Maarset Elkhan,,,SY020404,,
community,C1654,Mayasa,,,SY020404,,
community,C1656,Mayer,,,SY020404,,
community,C1655,Nabul,,,SY020404,,
community,C1651,Retyan,,,SY020404,,
community,C1646,Zahraa (Nabul),,,SY020404,,
community,C1669,Albil,,,SY020405,,
community,C1663,Baraghideh,,,SY020405,,
community,C6423,Dalha (Suran),,,SY020405,,
community,C1659,Dweibeq,,,SY020405,,
community,C1667,Ehteimlat,,,SY020405,,
community,C6422,Harjalah,,,SY020405,,
community,C1661,Hiwar Kalas,,,SY020405,,
community,C1662,Jdideh (Suran),,,SY020405,,
community,C1671,Kafr Barja,,,SY020405,,
community,C6781,Kafr Ghan,,,SY020405,,
community,C1672,Kafra (Suran),,,SY020405,,
community,C1673,Kafrshush,,,SY020405,,
community,C1670,Mreigel,,,SY020405,,
community,C1668,Odaya,,,SY020405,,
community,C6421,Qazal,,,SY020405,,
community,C1665,Rael,,,SY020405,,
community,C1660,Shweirin,,,SY020405,,
community,C1664,Suran (Aleppo),,,SY020405,,
community,C1666,Thaheriya Azaz,,,SY020405,,
community,C1657,Yarobiyeh (Suran),,,SY020405,,
community,C1658,Zayzafun - Ekdeh,,,SY020405,,
community,C1713,Abu Jrin Manbaj,,,SY020500,,
community,C1757,Abu Kahf (Menbij),,,SY020500,,
community,C1740,Abu Mandil,,,SY020500,,
community,C1751,Abu Tawil,,,SY020500,,
community,C1693,Amudiyeh,,,SY020500,,
community,C1699,Anzawiyeh Manbaj,,,SY020500,,
community,C1758,Arnabiet Doshan,,,SY020500,,
community,C1678,Asaliyeh (Menbij),,,SY020500,,
community,C1759,Big Abu Jadha ,,,SY020500,,
community,C1683,Big Arab Hasan,,,SY020500,,
community,C1731,Big Hayyeh,,,SY020500,,
community,C1706,Big Jeb Elkalb,,,SY020500,,
community,C1756,Big Jern,,,SY020500,,
community,C1783,Big Kaber - Big Kaberjeh,,,SY020500,,
community,C1754,Big Kharufiyeh,,,SY020500,,
community,C1781,Big Madneh,,,SY020500,,
community,C1792,Big Maqtaa Elhajar,,,SY020500,,
community,C1782,Big Mohtaraq,,,SY020500,,
community,C1687,Big Osajli,,,SY020500,,
community,C1749,Big Tahna,,,SY020500,,
community,C1714,Bir Kello,,,SY020500,,
community,C1779,Bir Quraa,,,SY020500,,
community,C1692,Biret Manbaj,,,SY020500,,
community,C1707,Boyer,,,SY020500,,
community,C1677,Btoshiyet Manbaj,,,SY020500,,
community,C1717,Dadat,,,SY020500,,
community,C1688,Dandaniya,,,SY020500,,
community,C1729,Ein Elnakhil,,,SY020500,,
community,C1679,Farat,,,SY020500,,
community,C1755,Hajar Abyad (Menbij),,,SY020500,,
